,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3
203,MIA,2024_07_MIA_IND,0,161,188,2,0.4375,0.111111111111111,50,24.8823529411765,-0.228643321735958,-0.0833492472542263,-0.374604209653711,0.452380952380952,10,-0.2314521564219338,0.08095238095238108,10.0,24.019607843137265
215,MIA,2024_08_ARI_MIA,1,234,150,0,0.733333333333333,0.1875,10,21.4705882352941,0.201662294603882,0.223896831496926,0.144479943559272,0.545454545454545,27,-0.18251045054379048,0.11798941798941809,12.333333333333334,25.23529411764707
267,MIA,2024_09_MIA_BUF,0,231,149,1,0.555555555555556,0.2,35,21.3,0.21515357640159,0.604976831961867,0.0161398063510095,0.584415584415584,27,-0.024468527684843477,0.13287037037037042,17.333333333333332,23.3921568627451
287,MIA,2024_10_MIA_LA,0,207,67,2,0.461538461538462,0.333333333333333,60,21.8947368421053,-0.0668495379627619,-0.0493952083597312,-0.225956632162533,0.454545454545455,23,0.06272418308983789,0.16620370370370377,21.333333333333332,22.55098039215687
325,MIA,2024_11_LV_MIA,1,288,82,0,0.714285714285714,0.115384615384615,44,25.1176470588235,0.322568043294477,0.663211108757546,-0.181762846516974,0.5875,31,0.11665544434756993,0.24027777777777773,25.666666666666668,21.555108359133133
346,MIA,2024_12_NE_MIA,1,317,65,1,0.384615384615385,0.157894736842105,19,23.8235294117647,0.0311562663536348,0.310995608918228,-0.615482416910503,0.506024096385542,34,0.15695736057776827,0.2162393162393161,27.0,22.770794633642936
375,MIA,2024_13_MIA_GB,0,365,39,0,0.266666666666667,0.166666666666667,85,19.2777777777778,0.0802218707097083,0.225341820198338,-0.446389290899138,0.528735632183908,17,0.09562492389511652,0.20220422852001774,29.333333333333332,23.61197110423117
412,MIA,2024_14_NYJ_MIA,1,331,44,0,0.2,0.136363636363636,73,23.0588235294118,0.22763575581616,0.444260081088604,-0.292661870014854,0.629213483146067,26,0.14464872678593993,0.1466486729644624,27.333333333333332,22.739651416122
437,MIA,2024_15_MIA_HOU,0,196,52,4,0.266666666666667,0.111111111111111,114,20.8421052631579,-0.172755498433249,-0.205922936606948,-0.241068861147046,0.481481481481481,12,0.11300463095983426,0.15364167995746944,25.666666666666668,22.053376906318096
474,MIA,2024_16_SF_MIA,1,215,166,0,0.307692307692308,0.1,80,25.0,0.196959350059128,0.166245823842761,0.163414864858787,0.575,29,0.04503404269753967,0.13804713804713808,18.333333333333332,21.0595688567825
505,MIA,2024_17_MIA_CLE,0,225,74,0,0.153846153846154,0.333333333333333,83,25.5882352941176,-0.077393073577342,0.159851205820284,-0.385605226444358,0.4,20,0.0839465358140129,0.11582491582491576,22.333333333333332,22.9669762641899
530,MIA,2024_18_MIA_NYJ,0,227,135,4,0.25,0.1,35,23.0588235294118,-0.0680905740405443,-0.236151331720977,0.083301776167228,0.476744186046512,20,-0.017729740650487765,0.18148148148148144,20.333333333333332,23.810113519091832
20,MIN,2024_01_MIN_NYG,0,208,111,2,0.454545454545455,0.2,103,24.0588235294118,0.0943946393976765,0.278845339012332,0.032264130464755,0.462686567164179,28,0.059783138240892854,0.21666666666666665,24.5,25.294117647058798
60,MIN,2024_02_SF_MIN,1,268,146,2,0.583333333333333,0.0666666666666667,23,25.0,-0.0535165447474094,-0.243974643189788,0.223744205226968,0.529411764705882,23,0.0085007829101671,0.2666666666666666,24.0,24.8235294117647
77,MIN,2024_03_HOU_MIN,1,181,118,0,0.352941176470588,0.2,68,20.8421052631579,0.121469051780979,0.164144122927543,0.0432444898803994,0.5,34,0.0204390473251334,0.1333333333333335,25.5,24.5294117647059
113,MIN,2024_04_MIN_GB,0,275,120,2,0.384615384615385,0.142857142857143,64,19.2777777777778,0.0005263620887423,0.270894609750587,-0.196340351618992,0.505747126436782,31,0.05411571547708194,0.15555555555555567,28.333333333333332,23.300309597523235
152,MIN,2024_05_NYJ_MIN,1,203,82,2,0.3125,0.125,115,23.0588235294118,-0.0724320180529687,-0.261783143554183,-0.295370346800025,0.444444444444444,23,0.022826289707437195,0.13650793650793666,29.333333333333332,21.7066276803119
193,MIN,2024_07_DET_MIN,1,259,139,1,0.363636363636364,0.0,59,21.0555555555556,0.0080998530695369,-0.0239687241228396,0.171103264019453,0.386666666666667,29,0.016521131938917428,0.1559523809523811,29.333333333333332,21.0595688567825
235,MIN,2024_08_MIN_LA,0,240,64,0,0.285714285714286,0.153846153846154,10,21.8947368421053,0.0949878942793183,0.302437195879321,-0.151277404184276,0.5,20,-0.021268600964896606,0.08928571428571441,27.666666666666668,21.130718954248398
257,MIN,2024_09_IND_MIN,1,312,133,3,0.461538461538462,0.166666666666667,25,24.8823529411765,-0.133584842150824,-0.0803684994281514,0.0060698051557635,0.517647058823529,21,0.010218576431962062,0.0929487179487181,24.0,22.003038642357566
289,MIN,2024_10_MIN_JAX,0,241,169,3,0.4,0.0,45,25.0,-0.0094865310839132,-0.0621117359048379,0.0521462636792566,0.473684210526316,12,-0.01016569826732304,0.10683760683760708,23.333333333333332,22.61088177961247
326,MIN,2024_11_MIN_TEN,0,246,82,1,0.4375,0.142857142857143,81,27.0,0.027480893201372,0.219028138048804,-0.343192736390847,0.453488372093023,23,-0.016027826318473073,0.10683760683760708,17.666666666666668,23.92569659442727
345,MIN,2024_12_MIN_CHI,0,344,124,2,0.466666666666667,0.142857142857143,95,20.8823529411765,0.144249138102356,0.327654582904963,-0.288705021602892,0.511627906976744,27,-0.03853016001112183,0.10317460317460342,18.666666666666668,25.627450980392165
359,MIN,2024_13_ARI_MIN,1,235,68,1,0.125,0.166666666666667,36,21.4705882352941,0.0152974101131568,-0.123850191384468,0.0833776359462977,0.611940298507463,23,0.05408116673993817,0.09523809523809541,20.666666666666668,24.29411764705883
391,MIN,2024_14_ATL_MIN,1,347,115,0,0.666666666666667,0.181818181818182,102,23.8823529411765,0.297711065709682,0.737651430393842,0.0309251912902774,0.531645569620253,42,0.06234248047229484,0.15079365079365106,24.333333333333332,23.117647058823536
423,MIN,2024_15_CHI_MIN,1,231,114,1,0.444444444444444,0.1875,98,20.8823529411765,0.046976004472125,0.0687250003110533,-0.0207939997256345,0.531914893617021,27,0.1524192046417315,0.16378066378066405,30.666666666666668,22.078431372549034
462,MIN,2024_16_MIN_SEA,0,246,81,0,0.214285714285714,0.25,62,21.2352941176471,0.124730141526129,0.219879900355646,-0.130825185638276,0.506024096385542,27,0.11999482676498784,0.17866161616161644,30.666666666666668,22.078431372549034
495,MIN,2024_17_GB_MIN,1,377,69,1,0.5,0.166666666666667,47,19.2777777777778,-0.0272627535074962,0.277075149628614,-0.260642653234991,0.511111111111111,27,0.15647240390264522,0.20643939393939412,32.0,22.000000000000032
533,MIN,2024_18_MIN_DET,0,166,120,0,0.333333333333333,0.0,48,21.0555555555556,-0.249738224891189,-0.577029156709417,0.232375537281364,0.3625,9,0.048147797496919165,0.2013888888888891,27.0,20.465141612200465
551,MIN,2024_19_MIN_LA,0,245,106,2,0.352941176470588,0.0,40,21.8947368421053,-0.236851994894779,-0.597974740670364,0.10498396248468,0.447058823529412,9,-0.05075694562418551,0.1388888888888891,21.0,20.5228758169935
23,NE,2024_01_NE_CIN,0,121,170,1,0.4,0.0714285714285714,15,24.4117647058824,0.0797462706316751,-0.0787751893836071,0.0430145460090393,0.506329113924051,16,-0.13850048919934277,0.08333333333333365,18.0,20.1666666666667
58,NE,2024_02_SEA_NE,1,149,185,0,0.4375,0.105263157894737,25,21.2352941176471,0.0271513459069775,-0.0056702109833803,0.108190119816249,0.5,20,-0.08499597712975712,0.03571428571428585,12.5,22.733660130719002
86,NE,2024_03_NE_NYJ,0,120,78,1,0.214285714285714,0.0,74,23.0588235294118,-0.220213729421615,-0.496253049788428,-0.18717406988532,0.428571428571429,3,0.05344880826932613,0.08834586466165435,18.0,22.823529411764753
114,NE,2024_04_NE_SF,0,168,73,3,0.333333333333333,0.111111111111111,33,25.0,-0.268605382026416,-0.414956861485688,-0.572935927781926,0.443037974683544,13,-0.03777203762765424,0.058897243107769566,13.0,22.90196078431377
147,NE,2024_05_MIA_NE,1,160,151,0,0.285714285714286,0.0,84,20.7647058823529,-0.170922204617188,-0.251335245183151,0.231255612488349,0.428571428571429,10,-0.15388925518035126,0.07212475633528277,12.0,23.0980392156863
169,NE,2024_06_HOU_NE,1,243,82,4,0.230769230769231,0.142857142857143,38,20.8421052631579,-0.221343382764393,-0.406297705229057,-0.163554360290828,0.453488372093023,21,-0.21991377202173976,0.0370370370370371,8.666666666666666,22.941176470588232
205,NE,2024_07_NE_JAX,0,276,38,0,0.4,0.142857142857143,54,25.0,-0.0198693492478071,0.171594641534795,-0.186687930161133,0.421052631578947,16,-0.22029032313599908,0.08465608465608476,14.666666666666666,22.202270381836936
240,NE,2024_08_NYJ_NE,1,155,112,0,0.466666666666667,0.157894736842105,50,23.0588235294118,0.01443964402343,-0.0017610576395797,0.0780599677217974,0.469135802469136,23,-0.13737831220979616,0.09523809523809541,15.666666666666666,22.202270381836936
268,NE,2024_09_NE_TEN,0,206,110,3,0.266666666666667,0.142857142857143,68,27.0,-0.0877073300296141,-0.25109894316652,0.268608633862459,0.476190476190476,17,-0.07559102932959015,0.14786967418546376,20.0,22.9669762641899
291,NE,2024_10_NE_CHI,0,184,144,1,0.357142857142857,0.0555555555555556,30,20.8823529411765,-0.0363305588381502,-0.0513170796190815,0.0480339774700637,0.487179487179487,19,-0.031045678417997175,0.1478696741854638,18.666666666666668,25.019607843137265
323,NE,2024_11_LA_NE,1,282,125,2,0.4375,0.0952380952380952,96,21.8947368421053,0.0710163464296038,0.264142434352955,-0.124847205441135,0.516129032258065,22,-0.03653274828144488,0.11876914508493464,19.666666666666668,23.64705882352943
347,NE,2024_12_NE_MIA,0,222,86,2,0.1875,0.0,73,20.7647058823529,-0.206983567588158,-0.294631110015932,0.0137529317462061,0.413793103448276,15,-0.017673847479386943,0.09788359788359803,19.333333333333332,23.259029927760597
367,NE,2024_13_IND_NE,1,238,200,1,0.545454545454545,0.0740740740740741,50,24.8823529411765,0.0897034290901579,0.222684372156553,0.142130117987846,0.523809523809524,24,-0.05743259333223491,0.05026455026455037,18.666666666666668,21.180598555211564
439,NE,2024_15_NE_ARI,0,202,116,1,0.0,0.222222222222222,15,21.4705882352941,0.0068369417969829,0.137475780149768,-0.05209939112198,0.609375,16,-0.015421264022798878,0.056437389770723205,20.333333333333332,22.5139318885449
465,NE,2024_16_NE_BUF,0,261,126,3,0.625,0.1,87,21.3,0.0349195245739265,0.11011274710702,-0.196587180321997,0.522222222222222,20,-0.03681439890033918,0.09876543209876547,18.333333333333332,22.37254901960783
501,NE,2024_17_LAC_NE,1,115,96,1,0.2,0.0,66,17.6666666666667,-0.282061300387923,-0.615053661995002,-0.463365265904576,0.462686567164179,7,0.04381996515368899,0.13209876543209878,20.0,22.550980392156863
513,NE,2024_18_BUF_NE,1,241,77,1,0.285714285714286,0.0909090909090909,50,21.3,0.0035138938416231,0.292812246666508,-0.264303194055949,0.430379746835443,23,-0.08010161133900463,0.10740740740740744,14.333333333333334,20.145751633986936
5,NO,2024_01_CAR_NO,1,200,180,0,0.571428571428571,0.266666666666667,116,30.8235294117647,0.199165358970036,0.319739630478044,0.128847256163215,0.5,47,-0.12357088790699841,0.05000000000000014,13.5,19.48333333333335
51,NO,2024_02_NO_DAL,0,243,190,1,0.666666666666667,0.173913043478261,36,27.2941176470588,0.337516378850327,0.82504880799816,0.28945974501075,0.597222222222222,44,-0.041447970708943654,0.13333333333333366,27.0,24.245098039215698
90,NO,2024_03_PHI_NO,1,142,89,1,0.461538461538462,0.0909090909090909,25,17.6190476190476,-0.158329867065662,0.0216499879389437,-0.418580457063009,0.358208955223881,12,0.26834086891018133,0.22028985507246418,45.5,29.05882352941175
117,NO,2024_04_NO_ATL,0,239,131,1,0.538461538461538,0.142857142857143,55,23.8823529411765,0.0482089715148425,-0.002937466883243,0.130881748036094,0.522222222222222,24,0.1261172902515669,0.17716293368467306,34.333333333333336,25.2455648926237
149,NO,2024_05_NO_KC,0,182,46,1,0.416666666666667,0.25,30,20.1,-0.0876587066099042,-0.0737865990781252,-0.161904366081581,0.382352941176471,13,0.07579849443316905,0.13589309241483175,26.666666666666668,22.93183940242763
180,NO,2024_06_TB_NO,1,243,81,3,0.333333333333333,0.166666666666667,40,21.6666666666667,-0.259973178788333,-0.509058744679183,-0.200588514174721,0.466666666666667,27,-0.06592653405357467,0.1612554112554114,16.333333333333332,20.533800186741367
191,NO,2024_07_DEN_NO,1,210,97,2,0.333333333333333,0.333333333333333,50,18.3888888888889,-0.289339771481018,-0.541472392372879,0.0593693470407743,0.409090909090909,9,-0.09980763796113168,0.18650793650793676,21.333333333333332,21.883006535947732
237,NO,2024_08_NO_LAC,0,281,117,0,0.111111111111111,0.0,68,17.6666666666667,-0.205466582941803,-0.230702235232265,-0.129035776328584,0.376344086021505,8,-0.2123238856264185,0.25000000000000006,16.333333333333332,20.05185185185187
271,NO,2024_09_NO_CAR,0,236,197,0,0.333333333333333,0.125,87,30.8235294117647,0.0658344165697648,0.0664903129809563,0.179472576655027,0.446808510638298,22,-0.2515931777370514,0.16666666666666674,14.666666666666666,19.240740740740765
277,NO,2024_10_ATL_NO,1,269,96,0,0.384615384615385,0.0625,46,23.8823529411765,-0.017195965399606,0.248914280657268,-0.231783903912471,0.426470588235294,20,-0.14299064595101885,0.15277777777777776,13.0,22.293028322440097
311,NO,2024_11_CLE_NO,1,266,214,2,0.5,0.142857142857143,25,25.5882352941176,0.218667953363402,0.170046965954437,0.474297808789953,0.527777777777778,35,-0.05227604392388149,0.0625000000000001,16.666666666666668,24.12418300653597
371,NO,2024_13_LA_NO,1,184,143,0,0.333333333333333,0.0,25,21.8947368421053,-0.0261699841424225,-0.0422139142506413,-0.0745389280089815,0.432098765432099,14,0.08910213484452018,0.11011904761904774,25.666666666666668,26.76470588235293
410,NO,2024_14_NO_NYG,0,219,92,1,0.352941176470588,0.4,72,24.0588235294118,-0.154332415384625,0.0886327600471542,-0.257909211675724,0.4,14,0.05843400127379108,0.06845238095238108,23.0,23.788441692466467
446,NO,2024_15_WAS_NO,1,205,69,1,0.307692307692308,0.111111111111111,50,24.5,-0.0116279537565372,-0.0316056837099384,-0.209739362428081,0.411764705882353,19,0.012721851278784743,0.1809523809523811,21.0,23.84726522187823
467,NO,2024_16_NO_GB,0,153,67,2,0.384615384615385,,70,19.2777777777778,-0.268487895378244,-0.527976985001287,-0.0549224879447138,0.357142857142857,0,-0.06404345109452832,0.17037037037037042,15.666666666666666,23.484520123839033
503,NO,2024_17_LV_NO,1,218,81,2,0.0769230769230769,0.0,95,25.1176470588235,-0.245552099188197,-0.413175434541633,0.128753424286305,0.41025641025641,10,-0.1448160881731355,0.25555555555555565,11.0,22.612200435729864
534,NO,2024_18_NO_TB,0,240,64,0,0.2,0.111111111111111,50,21.6666666666667,0.053957336895116,-0.0243747575856809,0.0633912582385451,0.51219512195122,19,-0.17522264944099283,0.05555555555555561,9.666666666666666,22.965141612200437
21,NYG,2024_01_MIN_NYG,1,186,74,2,0.4,0.0,55,19.3333333333333,-0.239991764179377,-0.480719951552322,-0.0808872742983069,0.390804597701149,6,-0.2570199972832206,0.0,5.0,22.197712418300654
52,NYG,2024_02_NYG_WAS,0,178,129,1,0.545454545454545,0.25,39,24.5,0.0911961551975147,0.220160134053128,-0.0720968891665424,0.462686567164179,18,-0.24277193168378713,0.0,8.0,22.2254901960784
89,NYG,2024_03_NYG_CLE,0,236,112,2,0.266666666666667,0.176470588235294,65,25.5882352941176,-0.146761456213898,0.240108254523728,-0.205393771956923,0.438202247191011,21,-0.0743978044909313,0.1250000000000001,12.0,21.91666666666665
103,NYG,2024_04_DAL_NYG,1,281,26,1,0.277777777777778,0.0,50,27.2941176470588,0.0187516682975305,0.108283706246032,-0.318079334865932,0.432098765432099,15,-0.09851902173192019,0.14215686274509806,15.0,23.140522875816966
150,NYG,2024_05_NYG_SEA,0,257,175,1,0.5,0.1,25,21.2352941176471,-0.0077878929098163,0.205140927348803,-0.202415968464758,0.5,29,-0.012271210906284358,0.14215686274509806,18.0,25.7941176470588
163,NYG,2024_06_CIN_NYG,1,205,119,1,0.411764705882353,0.25,52,24.4117647058824,-0.133797625652282,-0.333411465720118,0.13039783181254,0.477777777777778,7,-0.04526589360872802,0.09215686274509809,21.666666666666668,24.70588235294117
208,NYG,2024_07_PHI_NYG,1,105,76,0,0.176470588235294,0.0,45,17.6190476190476,-0.259356883756647,-0.618490057428264,-0.0428622666982442,0.402597402597403,3,-0.04094461675485603,0.11666666666666674,17.0,24.313725490196102
238,NYG,2024_08_NYG_PIT,0,264,157,2,0.277777777777778,0.0,70,20.7222222222222,-0.0277763083188558,-0.0279870662336419,0.166443102629855,0.43956043956044,18,-0.13364746743958186,0.11666666666666674,13.0,21.088702147525698
274,NYG,2024_09_WAS_NYG,1,174,164,1,0.538461538461538,0.166666666666667,52,24.5,0.128671669360072,-0.0656004173069879,0.270114002430121,0.5,22,-0.14031027257592835,0.08333333333333341,9.333333333333334,20.917678182384066
293,NYG,2024_10_NYG_CAR,0,190,167,3,0.466666666666667,0.111111111111111,67,30.8235294117647,-0.0646275650097939,-0.272843660407787,0.0474360525205901,0.565217391304348,17,-0.052820507571810345,0.05555555555555575,14.333333333333334,20.947089947089932
354,NYG,2024_12_TB_NYG,1,192,76,1,0.454545454545455,0.1,34,21.6666666666667,-0.182462523220973,-0.181984860847782,-0.386474872976051,0.436619718309859,7,0.012089265343807354,0.09259259259259274,19.0,25.348583877995633
377,NYG,2024_13_NYG_DAL,0,178,116,2,0.266666666666667,0.5,73,27.2941176470588,-0.145257594475392,-0.546603145366622,0.347213776575656,0.469879518072289,19,-0.03947280629023171,0.12592592592592608,15.333333333333334,25.66339869281047
411,NYG,2024_14_NO_NYG,1,227,112,1,0.25,0.1,80,23.1176470588235,-0.185509209745093,-0.213118779417761,0.0442978043638109,0.34020618556701,11,-0.13078256090205304,0.23703703703703707,14.333333333333334,26.59477124183007
419,NYG,2024_15_BAL_NYG,1,191,55,1,0.3125,0.1,126,20.7368421052632,-0.0390329154399123,-0.227942339894071,-0.228731084693113,0.414634146341463,14,-0.17107644248048606,0.23333333333333342,12.333333333333334,24.02614379084967
469,NYG,2024_16_NYG_ATL,0,210,45,3,0.272727272727273,0.0833333333333333,55,23.8823529411765,-0.348406974656667,-0.510832230696299,-0.165205193410377,0.48051948051948,7,-0.1232665732201325,0.2333333333333334,14.666666666666666,23.71620227038183
497,NYG,2024_17_IND_NYG,1,309,80,0,0.466666666666667,0.117647058823529,42,24.8823529411765,0.258772785261493,1.20134921651966,-0.35260222587202,0.473684210526316,45,-0.19098303328055752,0.09444444444444451,10.666666666666666,22.57894736842107
536,NYG,2024_18_NYG_PHI,0,138,100,1,0.285714285714286,0.0,15,17.6190476190476,-0.0830920461844661,-0.299149279387771,0.090525881908834,0.426470588235294,13,-0.042889034945028846,0.10032679738562084,22.0,23.167182662538732
24,NYJ,2024_01_NYJ_SF,0,203,68,2,0.6,0.181818181818182,15,25.0,-0.0026216831108622,0.0183468590656732,-0.159838080999748,0.484375,19,-0.044817094697587115,0.10049019607843125,26.0,24.3823529411765
54,NYJ,2024_02_NYJ_TEN,0,176,101,0,0.428571428571429,0.222222222222222,35,27.0,0.0889524681691526,0.0516802795929614,0.0133447185988821,0.472222222222222,24,0.12807555107531526,0.1497326203208556,32.0,24.94117647058825
87,NYJ,2024_03_NE_NYJ,1,281,133,0,0.625,0.214285714285714,102,23.8235294117647,0.123153750281807,0.492021205562308,-0.0076633684291278,0.535714285714286,24,0.04316539252914509,0.2020202020202021,21.5,26.0
105,NYJ,2024_04_DEN_NYJ,1,225,64,1,0.217391304347826,0.0,109,18.3888888888889,-0.22519202750384,-0.318105189517075,-0.217001176168621,0.354838709677419,9,0.06982817844669907,0.20610870610870605,22.333333333333332,25.274509803921564
153,NYJ,2024_05_NYJ_MIN,0,244,36,3,0.333333333333333,0.142857142857143,41,19.3333333333333,-0.161901812183258,-0.283444363847164,-0.547941187084819,0.455555555555556,17,-0.004361936350960198,0.14550264550264538,19.0,23.070806100217865
161,NYJ,2024_06_BUF_NYJ,1,294,121,1,0.4,0.0588235294117647,88,21.3,0.075101067139318,0.293606621051591,-0.0011063261356737,0.448717948717949,20,-0.08798002980176373,0.11904761904761907,16.666666666666668,20.515250544662297
206,NYJ,2024_07_NYJ_PIT,0,276,54,2,0.3,0.181818181818182,37,20.7222222222222,-0.119978778636618,0.0020663716936398,-0.0925891394338881,0.44,15,-0.10399759084926008,0.06722689075630263,15.333333333333334,19.674074074074067
241,NYJ,2024_08_NYJ_NE,0,233,112,0,0.5,0.157894736842105,55,23.8235294117647,0.0186357897275217,0.140524639744904,0.0570206443163833,0.506493506493506,22,-0.0689265078935194,0.1278329513623633,17.333333333333332,20.45185185185183
255,NYJ,2024_09_HOU_NYJ,1,211,100,1,0.384615384615385,0.0,35,20.8421052631579,0.120356638972632,0.253104092794648,-0.301844418494147,0.464788732394366,21,-0.008747307256592835,0.13284548269068397,19.0,21.94858387799563
295,NYJ,2024_10_NYJ_ARI,0,151,79,1,0.5,0.0,33,21.4705882352941,-0.0497641486928923,-0.286667054138074,0.132049086692003,0.522388059701492,6,0.006337883354511835,0.11323763955342907,19.333333333333332,21.795952299048267
317,NYJ,2024_11_IND_NYJ,1,184,91,0,0.307692307692308,0.25,19,24.8823529411765,-0.0077224119073465,-0.0140055768879946,-0.240221163406386,0.457142857142857,27,0.029742760002420394,0.05263157894736841,16.333333333333332,22.0454076367389
382,NYJ,2024_13_SEA_NYJ,1,185,89,2,0.4,0.25,65,21.2352941176471,-0.13377953804272,-0.342415382500693,-0.129090887298275,0.402439024390244,21,0.020956692790797673,0.08333333333333341,18.0,22.3983488132095
413,NYJ,2024_14_NYJ_MIA,0,339,83,0,0.294117647058824,0.111111111111111,59,20.7647058823529,0.204681149999029,0.352373744812687,-0.0073834456104252,0.574712643678161,26,-0.06375536621431967,0.16666666666666674,18.0,22.529411764705902
441,NYJ,2024_15_NYJ_JAX,0,289,125,0,0.4,0.181818181818182,91,25.0,0.303272222848381,0.430447559313144,0.349572313248328,0.472972972972973,32,0.02105973334965411,0.20370370370370372,24.666666666666668,22.29411764705883
461,NYJ,2024_16_LA_NYJ,1,256,75,1,0.3125,0.0833333333333333,50,21.8947368421053,-0.125516995070149,0.0641405427833445,-0.240742079386837,0.455696202531646,9,0.12472461160156327,0.1809764309764311,26.333333333333332,22.333333333333332
507,NYJ,2024_17_NYJ_BUF,0,195,112,3,0.5,0.25,76,21.3,-0.194463199773257,-0.304319083846113,-0.0368810342763373,0.48,14,0.12747879259242031,0.12542087542087552,22.333333333333332,22.553147574819402
531,NYJ,2024_18_MIA_NYJ,1,274,118,1,0.416666666666667,0.235294117647059,32,20.7647058823529,0.0699402148692299,0.0254305948020858,0.12050437207686,0.487179487179487,31,-0.0055693239983417115,0.17171717171717185,18.333333333333332,22.731578947368433
11,PHI,2024_01_GB_PHI,1,278,144,3,0.357142857142857,0.12,26,19.2777777777778,0.105813099889443,0.305770534094024,-0.173315204087139,0.53763440860215,31,-0.15999009742170306,0.1666666666666668,11.5,21.59736842105265
33,PHI,2024_02_ATL_PHI,1,183,186,1,0.461538461538462,0.0769230769230769,45,23.8823529411765,0.0907416355770596,0.0581878801318748,0.170537932747994,0.488095238095238,21,-0.04432504994190709,0.1850000000000001,22.5,20.2888888888889
91,PHI,2024_03_PHI_NO,0,311,172,2,0.375,0.142857142857143,45,23.1176470588235,-0.0990269213132717,-0.120204020113981,0.31109253513316,0.390243902439024,15,0.0982773677332512,0.09846153846153856,26.0,21.58006535947715
118,PHI,2024_04_PHI_TB,0,158,113,1,0.428571428571429,0.181818181818182,20,21.6666666666667,-0.0342478852443241,-0.294232332257606,0.366899705568549,0.486111111111111,16,0.03250927138441023,0.11326007326007337,22.333333333333332,22.0925925925926
165,PHI,2024_06_CLE_PHI,1,264,116,0,0.333333333333333,0.0,15,25.5882352941176,-0.0123514894859353,0.274758363708997,0.0871960888052854,0.461538461538462,20,-0.014177723660178802,0.13386613386613402,17.333333333333332,22.8888888888889
209,PHI,2024_07_PHI_NYG,0,114,269,0,0.0714285714285714,0.157894736842105,25,24.0588235294118,0.133594453556307,-0.187427036289591,0.298342865142992,0.451219512195122,28,-0.04854209868117709,0.1082251082251084,17.0,23.45751633986927
243,PHI,2024_08_PHI_CIN,0,236,161,0,0.5,0.166666666666667,43,24.4117647058824,0.319691958030985,0.720228018436605,0.141891897356566,0.554054054054054,34,0.02899835960868247,0.11323763955342907,21.333333333333332,23.771241830065367
259,PHI,2024_09_JAX_PHI,1,230,237,2,0.473684210526316,0.166666666666667,56,25.0,0.0114171341875399,0.149417567907972,-0.0622825136379409,0.436170212765957,28,0.14697830736711884,0.10818713450292407,27.333333333333332,24.686274509803933
297,PHI,2024_10_PHI_DAL,0,207,187,2,0.363636363636364,0.2,60,27.2941176470588,-0.0225883685912035,-0.226663889173856,0.0787151050279474,0.493975903614458,34,0.1549011819249439,0.16374269005847975,30.0,24.4901960784314
330,PHI,2024_11_WAS_PHI,1,221,228,0,0.5625,0.0588235294117647,30,24.5,0.0676284505994423,0.0291243757620128,0.333198840510292,0.470588235294118,26,0.10284024120910706,0.17777777777777806,32.0,25.5686274509804
349,PHI,2024_12_PHI_LA,0,179,314,0,0.529411764705882,0.0769230769230769,33,21.8947368421053,0.284536197119035,0.324846165680636,0.348182694457738,0.534883720930233,37,0.018819072065259488,0.14183006535947731,29.333333333333332,25.598039215686267
379,PHI,2024_13_PHI_BAL,0,118,140,0,0.333333333333333,0.166666666666667,50,20.7368421052632,0.0459496748038238,-0.0746360024731118,0.126146028452973,0.506666666666667,24,0.10985875970909119,0.11191553544494726,32.333333333333336,24.562951496388035
395,PHI,2024_14_CAR_PHI,1,108,209,0,0.583333333333333,0.214285714285714,26,30.8235294117647,0.0379233292052315,-0.0717905645623989,0.315098400719209,0.458333333333333,22,0.1327047741741003,0.10080442433383625,29.0,22.377192982456165
442,PHI,2024_15_PIT_PHI,1,290,131,1,0.555555555555556,0.111111111111111,51,20.7222222222222,0.114388825112291,0.608901099388715,-0.169434706470018,0.483870967741935,27,0.12280306704269668,0.15262515262515272,27.666666666666668,24.485036119711065
470,PHI,2024_16_PHI_WAS,0,154,211,2,0.352941176470588,0.125,103,24.5,0.107704927802625,-0.135808526951792,0.15921027938423,0.451612903225806,33,0.06608727637378202,0.16402116402116407,24.333333333333332,24.094197913083367
489,PHI,2024_17_DAL_PHI,1,197,179,0,0.375,0.08,54,27.2941176470588,0.223689281782088,0.747452926108373,0.0453122692165421,0.518518518518518,41,0.08667236070671576,0.1501322751322751,27.333333333333332,25.348583877995633
537,PHI,2024_18_NYG_PHI,1,269,51,0,0.285714285714286,0.153846153846154,25,24.0588235294118,-0.0046428979772562,0.174807592134145,-0.426005863921296,0.451219512195122,20,0.14859434489900125,0.1053703703703704,33.666666666666664,24.172113289760333
547,PHI,2024_19_GB_PHI,1,131,169,0,0.181818181818182,0.0588235294117647,70,19.2777777777778,-0.0177230356924559,0.0231235957766176,0.06060580092971,0.373333333333333,22,0.1089171038691522,0.11961538461538473,31.333333333333332,25.284313725490204
561,PHI,2024_20_LA_PHI,1,128,285,0,0.4,0.0,29,21.8947368421053,0.0716600397494604,-0.176477928236299,0.294798929551039,0.45,28,0.06710778270412522,0.09755656108597298,27.666666666666668,23.54357298474947
