,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
342,CAR,2024_12_KC_CAR,1,263,85,0,0.333333333333333,0.0645161290322581,77,20.1,0.14030957472187,0.171593818938852,0.229206255926168,0.525,25,-0.036426366982277296,0.20519480519480535,17.666666666666668,21.855119825708062,-21.714810250986194,-0.14067867616254726,-4.188453159041394,0.009052230627217425,3.058139534883721
386,CAR,2024_13_TB_CAR,1,298,78,1,0.352941176470588,0.05,44,21.6666666666667,-0.0755211601188689,0.0961347467013839,-0.208389693410676,0.50561797752809,23,0.05175096534909703,0.1600335148722247,21.666666666666668,22.42549019607843,-22.5010113561973,-0.1100335148722247,-0.7588235294117638,-0.0037760580059434455,3.7721518987341773
394,CAR,2024_14_CAR_PHI,0,191,118,1,0.411764705882353,0.142857142857143,57,17.6190476190476,-0.0012703475080082,0.0795238968284269,-0.0451035151433047,0.397590361445783,16,0.016071824302050796,0.08579109062980039,21.666666666666668,21.9418300653595,-21.94310041286751,0.057066052227342595,-0.2751633986928326,-0.00018147821542974303,1.6050420168067228
426,CAR,2024_15_DAL_CAR,1,219,60,4,0.266666666666667,0.111111111111111,84,27.2941176470588,-0.0910916066934058,-0.302503268296063,-0.385000813250372,0.48,14,0.021172689031664294,0.08579109062980039,21.333333333333332,19.7952380952381,-19.88632970193151,0.0253200204813106,1.5380952380952309,-0.010121289632600634,3.5901639344262297
449,CAR,2024_16_ARI_CAR,1,158,243,0,0.4375,0.142857142857143,49,21.4705882352941,0.179733761250918,0.0375812842700448,0.419480596228303,0.465909090909091,30,-0.05596103810676097,0.10132275132275133,17.666666666666668,22.19327731092437,-22.01354354967345,0.04153439153439166,-4.526610644257701,0.025676251607274023,0.6475409836065574
486,CAR,2024_17_CAR_TB,0,203,39,0,0.222222222222222,0.25,25,21.6666666666667,-0.132432217891823,-0.0758222153178016,-0.171369734367965,0.484848484848485,14,0.029123935683167998,0.13227513227513235,20.0,22.12791783380017,-22.26035005169199,0.11772486772486765,-2.1279178338001685,-0.03310805447295575,5.075
515,CAR,2024_18_CAR_ATL,0,270,155,0,0.538461538461538,0.238095238095238,30,23.8823529411765,0.33416975394151,0.609994515807501,0.173734627647028,0.55952380952381,38,-0.014596687778103601,0.16798941798941802,19.333333333333332,23.477124183006534,-23.142954429065025,0.07010582010581998,-4.143790849673202,0.07956422712893092,1.7307692307692308
28,CHI,2024_01_TEN_CHI,1,93,84,1,0.133333333333333,0.0,60,27.0,-0.206712436775767,-0.379584505896595,-0.0397965241357333,0.424657534246575,24,0.023650771679547496,0.1964285714285715,22.0,21.5686274509804,-21.775339887756168,-0.1964285714285715,0.4313725490195992,-0.0,1.0941176470588236
36,CHI,2024_02_CHI_HOU,0,174,71,2,0.380952380952381,0.2,110,20.8421052631579,-0.129871673344165,-0.490031010815094,0.0391448221608616,0.4,13,-0.16957232733379501,0.12500000000000003,19.0,24.33333333333335,-24.463205006677516,0.07499999999999998,-5.33333333333335,-0.025974334668833,2.4166666666666665
68,CHI,2024_03_CHI_IND,0,363,63,3,0.428571428571429,0.0952380952380952,73,24.8823529411765,-0.12529422360954,-0.130541294272588,-0.343641304242608,0.398058252427184,15,-0.16829205505996603,0.10000000000000003,18.5,23.921052631578952,-24.046346855188492,-0.004761904761904828,-5.421052631578952,-0.011932783200908568,5.671875
110,CHI,2024_04_LA_CHI,1,157,131,0,0.384615384615385,0.133333333333333,74,21.8947368421053,0.057077074472892,0.0801351996267567,0.0863833224676245,0.525641025641026,24,-0.1539594445764907,0.09841269841269844,17.333333333333332,24.241486068111467,-24.184408993638574,0.03492063492063456,-6.908152734778135,0.007610276596385581,1.1893939393939394
135,CHI,2024_05_CAR_CHI,1,304,128,0,0.416666666666667,0.103448275862069,41,30.8235294117647,0.139559556208067,0.456223038212429,0.006094695810235,0.454545454545455,36,-0.06602960749360434,0.14285714285714277,17.333333333333332,22.539731682146567,-22.4001721259385,-0.03940886699507376,-5.206398348813234,0.01443719546980004,2.356589147286822
172,CHI,2024_06_JAX_CHI,1,226,152,1,0.466666666666667,0.285714285714286,29,25.0,0.273882218332695,0.446032625512089,0.104089394956285,0.551282051282051,35,0.02378080235713966,0.11067323481116575,25.0,25.866873065015497,-25.592990846682802,0.17504105090312022,-0.866873065015497,0.07825206238077007,1.477124183006536
224,CHI,2024_08_CHI_WAS,0,131,202,1,0.133333333333333,0.0909090909090909,51,24.5,-0.0816230825988817,-0.295882902279114,0.011831952373596,0.4375,13,0.15683961633788465,0.17416529830322935,31.666666666666668,25.90608875129,-25.98771183388888,-0.08325620739413846,5.760577915376668,-0.007420280236261971,0.645320197044335
247,CHI,2024_09_CHI_ARI,0,217,69,0,0.25,0.0,31,21.4705882352941,-0.182892326843072,-0.232169139384565,-0.219327971609098,0.325842696629214,9,0.11060623064729343,0.16002388416181532,28.0,26.774509803921564,-26.957402130764635,-0.16002388416181532,1.225490196078436,-0.0,3.1
290,CHI,2024_10_NE_CHI,1,120,73,0,0.125,0.0,35,23.8235294117647,-0.30462321312128,-0.57326822964447,-0.0676259409665363,0.358974358974359,3,0.0031222696302470967,0.12554112554112562,19.0,23.656862745098035,-23.961485958219313,-0.12554112554112562,-4.656862745098035,-0.0,1.6216216216216217
312,CHI,2024_11_GB_CHI,1,231,179,0,0.5625,0.1,60,19.2777777777778,0.137306981397471,0.0912384137722153,0.312797472397486,0.5,19,-0.1897128741877446,0.030303030303030318,8.333333333333334,23.26470588235294,-23.127398900955466,0.06969696969696969,-14.931372549019605,0.0137306981397471,1.2833333333333334
344,CHI,2024_12_MIN_CHI,1,340,78,0,0.333333333333333,0.1875,30,19.3333333333333,0.0445507361212103,0.0665331563532879,0.0455005856400186,0.48421052631579,27,-0.11673618618896035,0.033333333333333354,10.333333333333334,21.523965141612205,-21.479414405490996,0.15416666666666665,-11.190631808278871,0.008353263022726931,4.30379746835443
360,CHI,2024_13_CHI_DET,0,256,78,0,0.4375,0.125,82,21.0555555555556,0.0133807748293979,-0.0287406088527006,0.0479210702391962,0.443037974683544,20,-0.04092183186753292,0.09583333333333337,16.333333333333332,20.811546840958602,-20.798166066129205,0.029166666666666632,-4.47821350762527,0.0016725968536747376,3.240506329113924
396,CHI,2024_14_CHI_SF,0,140,68,1,0.4,0.222222222222222,21,25.0,-0.0689056426648879,-0.222854736068708,-0.0508714674534055,0.477611940298507,13,0.06507949744935972,0.13750000000000004,22.0,19.8888888888889,-19.957794531553787,0.08472222222222195,2.1111111111111,-0.01531236503664174,2.028985507246377
422,CHI,2024_15_CHI_MIN,0,196,113,1,0.0714285714285714,0.0625,51,19.3333333333333,-0.173423677185165,-0.126295854428734,-0.315036359247253,0.428571428571429,12,-0.0036580439047599195,0.1782407407407407,20.0,21.7962962962963,-21.969719973481467,-0.1157407407407407,-1.7962962962963012,-0.010838979824072812,1.719298245614035
454,CHI,2024_16_DET_CHI,1,334,59,2,0.166666666666667,0.0625,80,21.0555555555556,-0.0033088079358961,0.264785576108677,-0.604977962584815,0.475609756097561,17,-0.07631618167355168,0.13657407407407404,15.0,21.7962962962963,-21.799605104232196,-0.07407407407407404,-6.796296296296301,-0.00020680049599350626,5.566666666666666
508,CHI,2024_17_SEA_CHI,1,122,103,1,0.3125,0.0,23,21.2352941176471,-0.152744881158108,-0.292164189153484,-0.0812075994706348,0.397260273972603,3,-0.08187937592864968,0.1157407407407407,14.0,21.7962962962963,-21.949041177454408,-0.1157407407407407,-7.796296296296301,-0.0,1.1730769230769231
516,CHI,2024_18_CHI_GB,0,148,83,2,0.466666666666667,0.166666666666667,55,19.2777777777778,-0.131786565331497,-0.176720492607759,-0.16299901824543,0.4,21,-0.10982578875972304,0.041666666666666685,10.666666666666666,20.541394335512,-20.673180900843494,0.1250000000000003,-9.874727668845333,-0.021964427555249542,1.7619047619047619
22,CIN,2024_01_NE_CIN,1,164,70,1,0.307692307692308,0.142857142857143,35,23.8235294117647,-0.0384047210302792,-0.336472266826164,0.1360956303688,0.491803278688525,10,-0.07802684454700207,0.03125000000000003,10.0,21.14542483660135,-21.18382955763163,0.11160714285714296,-11.14542483660135,-0.005486388718611319,2.3098591549295775
38,CIN,2024_02_CIN_KC,0,258,74,1,0.285714285714286,0.0909090909090909,54,20.1,0.056322782571939,0.100536792836731,-0.0510402193282392,0.531645569620253,25,-0.09557480109419363,0.07142857142857152,6.5,22.5294117647059,-22.47308898213396,0.019480519480519376,-16.0294117647059,0.005120252961085363,3.44
94,CIN,2024_03_WAS_CIN,1,324,124,0,0.6,0.0952380952380952,23,24.5,0.304209767336394,0.390925926171106,0.323579094295565,0.592105263157895,32,0.008959030770829872,0.11688311688311698,17.5,21.961764705882352,-21.657554938545957,-0.021645021645021773,-4.461764705882352,0.028972358793942273,2.592
99,CIN,2024_04_CIN_CAR,0,232,141,1,0.533333333333333,0.176470588235294,56,30.8235294117647,0.203103926355789,0.289941778381152,0.0443661962304154,0.5,31,0.10737594295935125,0.1096681096681097,22.333333333333332,22.807843137254903,-22.604739210899112,0.06680247856718428,-0.4745098039215705,0.035841869356903915,1.6338028169014085
131,CIN,2024_05_BAL_CIN,1,392,71,1,0.5,0.176470588235294,25,20.7368421052632,0.19561817005964,0.562168323720384,-0.251665426476748,0.50561797752809,38,0.187878825421374,0.1208725914608267,29.333333333333332,25.141176470588235,-24.945558300528596,0.05559799677446729,4.192156862745097,0.03452085353993645,5.444444444444445
162,CIN,2024_06_CIN_NYG,0,208,121,1,0.333333333333333,0.0,24,24.0588235294118,0.0177290997730945,-0.0160216387519669,0.121299519061318,0.46875,17,0.23431062125060764,0.14939309056956107,33.666666666666664,25.353457172342633,-25.335728072569538,-0.14939309056956107,8.313209494324031,0.0,1.7049180327868851
188,CIN,2024_07_CIN_CLE,0,181,59,0,0.153846153846154,0.2,35,25.5882352941176,-0.105824620063471,-0.0632808449320563,-0.361767564342524,0.380281690140845,21,0.13881706539617447,0.11764705882352933,28.666666666666668,25.206398348813234,-25.312222968876707,0.08235294117647068,3.4602683178534335,-0.0211649240126942,3.0166666666666666
242,CIN,2024_08_PHI_CIN,1,234,58,2,0.769230769230769,0.133333333333333,0,17.6190476190476,-0.0168576842826541,0.0633088032359739,-0.129414369290891,0.457142857142857,17,0.035840883256421145,0.12549019607843134,25.333333333333332,23.461300309597533,-23.47815799388019,0.007843137254901655,1.8720330237357992,-0.0022476912376872076,3.9661016949152543
264,CIN,2024_09_LV_CIN,1,251,130,1,0.533333333333333,0.16,51,25.1176470588235,0.113632843158909,0.175416829634252,-0.03115040196431,0.565217391304348,41,-0.034984401524343546,0.11111111111111101,18.333333333333332,22.422035480858998,-22.308402637700087,0.048888888888888996,-4.088702147525666,0.01818125490542544,1.916030534351145
281,CIN,2024_10_CIN_BAL,0,428,49,1,0.529411764705882,0.157894736842105,61,20.7368421052632,0.169379409107152,0.203903305299902,-0.292462383757083,0.526315789473684,34,-0.0030164870624053894,0.16444444444444437,26.333333333333332,22.774976657329564,-22.605597248222413,-0.006549707602339361,3.5583566760037684,0.02674411722744501,8.56
308,CIN,2024_11_CIN_LAC,0,356,110,0,0.294117647058824,0.08,70,17.6666666666667,0.0090237347669634,0.121436851715496,0.0645528370537795,0.425742574257426,27,0.08871818932780227,0.15040935672514602,30.666666666666668,21.1578455943781,-21.148821859611136,-0.07040935672514602,9.508821072288569,0.0007218987813570719,3.2072072072072073
380,CIN,2024_13_PIT_CIN,1,309,93,3,0.454545454545455,0.235294117647059,86,20.7222222222222,0.0898247435055758,-0.0284392890841138,0.0777568158732416,0.585365853658537,37,0.0973453290110081,0.13263157894736835,34.0,21.173718610251132,-21.083893866745555,0.10266253869969064,12.826281389748868,0.02113523376601785,3.2872340425531914
398,CIN,2024_14_CIN_DAL,0,369,74,2,0.363636363636364,0.125,71,27.2941176470588,0.125094905119245,0.22989755335001,-0.0417329813250998,0.528735632183908,27,0.08940929579323037,0.15772961816305467,32.666666666666664,19.7085769980507,-19.583482092931455,-0.03272961816305467,12.958089668615965,0.015636863139905626,4.92
424,CIN,2024_15_CIN_TEN,0,271,101,3,0.625,0.103448275862069,124,27.0,0.106553811460124,0.212010883842394,0.170559725623417,0.48314606741573,37,0.07464779446392804,0.14676470588235302,30.333333333333332,21.894335511982565,-21.78778170052244,-0.043316430020284014,8.438997821350767,0.011022808082081798,2.656862745098039
450,CIN,2024_16_CLE_CIN,1,252,116,1,0.363636363636364,0.153846153846154,19,25.5882352941176,0.0341620042373604,0.0898140192768413,0.153291907724148,0.557142857142857,24,0.10715782002831492,0.15458079783637602,33.666666666666664,25.005446623093665,-24.971284618856306,-0.0007346439902220225,8.661220043573,0.005255692959593912,2.1538461538461537
490,CIN,2024_17_DEN_CIN,1,412,115,1,0.470588235294118,0.125,45,18.3888888888889,0.120424419213208,0.251470240485009,-0.0851072829371178,0.576923076923077,24,0.08860357360557646,0.12743147656940768,29.333333333333332,26.627450980392137,-26.50702656117893,-0.0024314765694076756,2.7058823529411953,0.015053052401651,3.5517241379310347
518,CIN,2024_18_CIN_PIT,0,277,68,2,0.428571428571429,0.0588235294117647,25,20.7222222222222,0.059108342677566,-0.0285248999472522,-0.0297400932235177,0.534090909090909,19,0.08704674497023078,0.12743147656940768,28.333333333333332,23.659041394335503,-23.59993305165794,-0.06860794715764298,4.674291938997829,0.00347696133397447,4.0144927536231885
6,CLE,2024_01_DAL_CLE,1,169,93,2,0.125,0.181818181818182,90,27.2941176470588,-0.246801869129468,-0.453248166256612,0.215007852196179,0.298969072164948,16,0.07729321172528417,0.139423076923077,24.0,21.988562091503255,-22.23536396063272,0.04239510489510498,2.0114379084967453,-0.04487306711444877,1.797872340425532
40,CLE,2024_02_CLE_JAX,0,186,125,0,0.1875,0.125,117,25.0,0.0489843267902487,0.0346098364957152,0.0071059022086736,0.453488372093023,18,-0.06318872495813004,0.15340909090909102,20.0,22.84150326797385,-22.7925189411836,-0.028409090909091023,-2.841503267973849,0.006123040848781088,1.4761904761904763
88,CLE,2024_03_NYG_CLE,1,196,69,2,0.333333333333333,0.25,51,24.0588235294118,-0.254768163770973,-0.424326732472763,-0.250353424638674,0.444444444444444,15,-0.0989087711696097,0.15340909090909102,17.0,26.1470588235294,-26.40182698730037,0.09659090909090898,-9.147058823529399,-0.06369204094274325,2.8
100,CLE,2024_04_CLE_LV,0,176,92,1,0.272727272727273,0.1,34,25.1176470588235,-0.113695320577549,-0.197781451991094,0.0090663106919102,0.397260273972603,16,-0.1508619020367308,0.1856060606060607,16.333333333333332,25.45098039215687,-25.564675712734417,-0.08560606060606069,-9.117647058823536,-0.0113695320577549,1.89247311827957
136,CLE,2024_05_CLE_WAS,0,141,104,1,0.125,0.0714285714285714,55,24.5,-0.194971725082197,-0.396242599530788,-0.163950827496592,0.380952380952381,13,-0.10649305251942447,0.15833333333333335,16.333333333333332,24.725490196078436,-24.920461921160634,-0.08690476190476196,-8.392156862745104,-0.013926551791585494,1.3428571428571427
164,CLE,2024_06_CLE_PHI,0,168,100,0,0.1875,0.0,80,17.6190476190476,-0.0703315556749708,0.0541423240145317,-0.104048295288099,0.426666666666667,13,-0.18781173647690638,0.1404761904761905,14.666666666666666,24.558823529411768,-24.62915508508674,-0.1404761904761905,-9.892156862745102,-0.0,1.6633663366336633
189,CLE,2024_07_CIN_CLE,1,277,77,2,0.428571428571429,0.153846153846154,82,24.4117647058824,-0.187340260095168,-0.209846235094069,0.00257289108944,0.357142857142857,12,-0.1263328671115723,0.057142857142857155,14.0,22.412231559290365,-22.599571819385535,0.09670329670329683,-8.412231559290365,-0.028821578476179718,3.551282051282051
219,CLE,2024_08_BAL_CLE,1,334,80,1,0.5,0.0,30,20.7368421052632,0.11854454955132,0.270444555019655,-0.1336952308751,0.517647058823529,29,-0.150881180284112,0.07509157509157514,12.666666666666666,22.176937441643332,-22.058392892092012,-0.07509157509157514,-9.510270774976666,0.0,4.1234567901234565
260,CLE,2024_09_LAC_CLE,1,235,79,3,0.333333333333333,0.0666666666666667,30,17.6666666666667,-0.269160970816487,-0.403160044029246,0.0160146789761105,0.431578947368421,9,-0.04637575540627298,0.05128205128205135,18.0,20.92255147673107,-21.191712447547555,0.015384615384615344,-2.922551476731069,-0.01794406472109914,2.9375
310,CLE,2024_11_CLE_NO,0,395,66,0,0.214285714285714,0.0,30,23.1176470588235,-0.0738271699781737,0.176636022015313,-0.34315297966823,0.4,14,-0.1126522271201117,0.07350427350427358,16.666666666666668,20.9384244926041,-21.012251662582273,-0.07350427350427358,-4.271757825937431,-0.0,5.895522388059701
350,CLE,2024_12_PIT_CLE,1,219,85,3,0.0833333333333333,0.176470588235294,48,20.7222222222222,-0.0475853823493242,-0.193605714630871,0.226149166712305,0.465753424657534,24,-0.07481453041444695,0.02222222222222225,17.333333333333332,20.507051943584468,-20.554637325933793,0.15424836601307174,-3.173718610251136,-0.008397420414586618,2.546511627906977
362,CLE,2024_13_CLE_DEN,0,497,77,3,0.428571428571429,0.25,46,18.3888888888889,-0.0198950577205079,-0.0377303363477337,-0.124350614623045,0.467289719626168,32,-0.13019117438132835,0.08104575163398692,15.666666666666666,20.502178649237468,-20.522073706957976,0.16895424836601308,-4.835511982570802,-0.004973764430126975,6.371794871794871
400,CLE,2024_14_CLE_PIT,0,212,104,2,0.176470588235294,0.111111111111111,75,20.7222222222222,-0.18525243306098,-0.228122571406369,-0.0462000391655601,0.422222222222222,14,-0.047102536682668644,0.142156862745098,23.333333333333332,20.7429193899782,-20.928171823039182,-0.031045751633987012,2.5904139433551308,-0.0205836036734422,2.019047619047619
432,CLE,2024_15_KC_CLE,1,164,139,5,0.333333333333333,0.0,50,20.1,-0.346526772492081,-0.709453151726988,-0.157170504709939,0.452054794520548,7,-0.08424429104360408,0.17919389978213504,23.333333333333332,19.944444444444432,-20.290971216936512,-0.17919389978213504,3.3888888888889,-0.0,1.1714285714285715
451,CLE,2024_16_CLE_CIN,0,157,148,3,0.307692307692308,0.0833333333333333,57,24.4117647058824,-0.224188584829091,-0.457590526150456,0.0076397298835218,0.36,6,-0.1838914210911897,0.12037037037037035,17.666666666666668,19.73703703703703,-19.96122562186612,-0.03703703703703705,-2.0703703703703624,-0.018682382069090907,1.0536912751677852
504,CLE,2024_17_MIA_CLE,1,170,114,2,0.388888888888889,0.0,95,20.7647058823529,-0.294429535089552,-0.524200801285285,-0.0920009279239769,0.388888888888889,3,-0.25198926346071737,0.06481481481481478,9.0,21.7446623093682,-22.03909184445775,-0.06481481481481478,-12.744662309368199,-0.0,1.4782608695652173
